snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1589244776,825,229,50.85641,0.98503,3852,69,1177
1589244782,825,229,50.85520,0.98282,3852,70,1177
1589244788,825,229,50.85390,0.98038,3852,70,1177
1589244794,850,229,50.85255,0.97786,3852,74,1177
1589244802,825,230,50.85124,0.97542,3852,70,1177
1589244808,825,230,50.84994,0.97290,3852,71,1177
1589244814,825,229,50.84864,0.97046,3852,74,1177
1589244820,825,230,50.84733,0.96794,3852,71,1177
1589244826,825,229,50.84598,0.96542,3852,73,1177
1589244832,850,229,50.84473,0.96308,3852,70,1177
1589244838,850,229,50.84345,0.96064,3852,73,1177
1589244844,825,229,50.84212,0.95819,3852,73,1177
1589244850,825,229,50.84077,0.95566,3852,73,1177
1589244856,850,229,50.83942,0.95314,3852,73,1177
1589244862,825,229,50.83816,0.95078,3852,73,1177
1589244868,850,230,50.83676,0.94809,3852,73,1177
1589244874,825,229,50.83539,0.94549,3852,75,1177
1589244880,825,229,50.83411,0.94315,3852,73,1177
1589244886,850,229,50.83264,0.94044,3852,74,1177
1589244892,850,229,50.83136,0.93807,3852,72,1177
1589244898,850,229,50.83011,0.93582,3852,72,1177
1589244904,850,229,50.82870,0.93317,3852,73,1177
1589244910,825,229,50.82746,0.93071,3852,74,1177
1589244916,825,230,50.82611,0.92819,3852,75,1177
1589244922,825,230,50.82476,0.92560,3852,76,1177
1589244930,825,229,50.82280,0.92196,3852,75,1177
1589244938,850,229,50.82115,0.91892,3852,77,1177
1589244944,850,229,50.81978,0.91632,3852,75,1177
1589244950,825,229,50.81840,0.91380,3852,75,1177
1589244956,850,238,50.81721,0.91112,3852,72,1177
1589244962,850,239,50.81616,0.90838,3852,74,1177
1589244968,850,240,50.81506,0.90541,3852,76,1177
1589244974,850,239,50.81397,0.90259,3852,76,1177
1589244982,850,239,50.81251,0.89851,3852,75,1177
1589244988,850,240,50.81139,0.89554,3852,76,1177
1589244994,850,239,50.81035,0.89279,3852,74,1177
1589245000,850,239,50.80916,0.88959,3852,75,1177
1589245006,850,238,50.80809,0.88677,3852,73,1177
1589245012,850,239,50.80702,0.88402,3852,75,1177
1589245019,850,239,50.80591,0.88106,3852,74,1177
1589245030,850,239,50.80376,0.87524,3852,74,1177
1589245036,850,239,50.80280,0.87267,3852,74,1177
1589245042,850,239,50.80167,0.86960,3852,74,1177
1589245048,825,238,50.80059,0.86678,3852,73,1177
1589245054,850,239,50.79953,0.86403,3852,75,1177
1589245060,850,239,50.79854,0.86139,3852,75,1177
1589245066,850,243,50.79739,0.85812,3852,72,1177
1589245072,850,243,50.79648,0.85523,3852,72,1177
1589245078,850,243,50.79561,0.85248,3852,72,1177
1589245084,850,243,50.79469,0.84966,3852,72,1177
1589245092,850,243,50.79378,0.84669,3852,71,1177
1589245098,850,242,50.79295,0.84394,3852,74,1177
1589245104,850,243,50.79195,0.84090,3852,74,1177
1589245110,850,244,50.79103,0.83793,3852,71,1177
1589245116,850,243,50.79016,0.83518,3852,71,1177
1589245128,850,244,50.78838,0.82947,3852,73,1177
1589245134,850,244,50.78746,0.82657,3852,73,1177
1589245140,850,244,50.78659,0.82383,3852,69,1177
1589245146,850,244,50.78570,0.82077,3852,74,1177
1589245152,850,244,50.78477,0.81780,3852,73,1177
1589245158,850,243,50.78389,0.81507,3852,71,1177
1589245164,850,243,50.78295,0.81207,3852,72,1177
1589245170,850,244,50.78210,0.80935,3852,73,1177
1589245176,850,243,50.78119,0.80646,3852,73,1177
1589245182,850,243,50.78021,0.80345,3852,72,1177
1589245188,850,243,50.77931,0.80067,3852,72,1177
1589245194,850,243,50.77834,0.79773,3852,70,1177
1589245200,850,243,50.77741,0.79491,3852,68,1177
1589245206,850,243,50.77662,0.79231,3852,68,1177
1589245212,825,243,50.77574,0.78949,3852,73,1177
1589245218,850,243,50.77487,0.78678,3852,72,1177
1589245224,850,243,50.77392,0.78377,3852,69,1177
1589245230,850,244,50.77308,0.78102,3852,70,1177
1589245236,850,243,50.77215,0.77812,3852,71,1177
1589245242,850,243,50.77127,0.77530,3852,69,1177
1589245248,850,243,50.77043,0.77263,3852,71,1177
1589245254,850,244,50.76955,0.76981,3852,72,1177
1589245260,850,243,50.76861,0.76691,3852,70,1177
1589245266,850,242,50.76782,0.76444,3852,71,1177
1589245272,850,243,50.76680,0.76134,3852,71,1177
1589245278,850,243,50.76599,0.75858,3852,72,1177
1589245284,850,243,50.76498,0.75546,3852,72,1177
1589245290,850,243,50.76407,0.75249,3852,70,1177
1589245296,850,244,50.76326,0.74989,3852,68,1177
1589245302,850,244,50.76242,0.74722,3852,68,1177
1589245308,850,243,50.76158,0.74448,3852,70,1177
1589245314,825,244,50.76064,0.74135,3852,71,1177
1589245320,850,243,50.75977,0.73868,3852,70,1177
1589245332,850,243,50.75798,0.73311,3852,72,1177
1589245339,850,243,50.75711,0.73015,3852,70,1177
1589245345,850,244,50.75624,0.72740,3852,69,1177
1589245356,850,243,50.75446,0.72183,3852,68,1177
1589245362,850,243,50.75359,0.71908,3852,67,1177
1589245368,825,243,50.75276,0.71641,3852,71,1177
1589245374,850,243,50.75195,0.71381,3852,68,1177
1589245380,850,244,50.75106,0.71114,3852,68,1177
1589245386,850,243,50.75020,0.70825,3852,67,1177
1589245392,850,244,50.74939,0.70564,3852,69,1177
1589245398,850,243,50.74851,0.70275,3852,64,1177
1589245404,850,242,50.74771,0.70030,3852,65,1177
1589245410,825,243,50.74681,0.69741,3852,69,1177
1589245418,850,243,50.74589,0.69459,3852,70,1177
1589245424,850,244,50.74501,0.69183,3852,67,1177
1589245430,850,245,50.74422,0.68909,3852,69,1177
1589245436,850,243,50.74338,0.68634,3852,71,1177
1589245442,850,244,50.74242,0.68345,3852,68,1177
1589245448,850,243,50.74155,0.68063,3852,70,1177
1589245454,850,245,50.74068,0.67789,3852,71,1177
1589245460,850,244,50.73985,0.67512,3852,71,1177
1589245466,850,244,50.73894,0.67224,3852,70,1177
1589245472,850,243,50.73812,0.66963,3852,70,1177
1589245478,850,244,50.73724,0.66673,3852,69,1177
1589245484,850,244,50.73640,0.66391,3852,70,1177
1589245490,850,243,50.73547,0.66093,3852,72,1177
1589245496,850,244,50.73459,0.65811,3852,71,1177
1589245503,850,243,50.73363,0.65510,3852,72,1177
1589245514,850,243,50.73188,0.64949,3852,70,1177
1589245520,850,244,50.73105,0.64674,3852,68,1177
1589245526,825,244,50.73016,0.64400,3852,71,1177
1589245532,850,244,50.72928,0.64102,3852,72,1177
1589245538,850,244,50.72839,0.63828,3852,73,1177
1589245544,850,244,50.72745,0.63528,3852,73,1177
1589245550,850,244,50.72658,0.63238,3852,72,1177
1589245556,850,244,50.72571,0.62949,3852,72,1177
1589245562,850,244,50.72490,0.62675,3852,75,1177
1589245568,850,244,50.72388,0.62347,3852,74,1177
1589245574,850,244,50.72301,0.62058,3852,73,1177
1589245580,850,244,50.72209,0.61754,3852,73,1177
1589245586,850,244,50.72118,0.61472,3852,72,1177
1589245592,850,245,50.72031,0.61182,3852,71,1177
1589245598,850,245,50.71944,0.60893,3852,72,1177
1589245604,850,245,50.71861,0.60610,3852,72,1177
1589245610,850,245,50.71787,0.60349,3852,72,1177
1589245616,850,244,50.71687,0.60031,3852,74,1177
1589245622,850,244,50.71591,0.59720,3852,73,1177
1589245629,850,244,50.71509,0.59445,3852,72,1177
1589245640,850,245,50.71336,0.58884,3852,71,1177
1589245646,850,243,50.71243,0.58576,3852,72,1177
1589245652,850,243,50.71159,0.58304,3852,70,1177
1589245658,850,243,50.71079,0.58042,3852,72,1177
1589245664,850,245,50.70982,0.57724,3852,71,1177
1589245670,850,244,50.70893,0.57442,3852,72,1177
1589245676,850,244,50.70805,0.57152,3852,69,1177
1589245682,850,244,50.70721,0.56869,3852,72,1177
1589245689,850,244,50.70628,0.56580,3852,70,1177
1589245700,850,244,50.70465,0.56030,3852,72,1177
1589245706,850,245,50.70378,0.55741,3852,73,1177
1589245712,850,245,50.70287,0.55436,3852,73,1177
1589245720,850,245,50.70195,0.55130,3852,72,1177
1589245730,850,245,50.70023,0.54550,3852,72,1177
1589245736,850,245,50.69934,0.54249,3852,73,1177
1589245742,850,245,50.69847,0.53959,3852,73,1177
1589245748,850,245,50.69760,0.53655,3852,73,1177
1589245754,850,245,50.69673,0.53358,3852,72,1177
1589245761,850,245,50.69591,0.53076,3852,73,1177
1589245770,850,277,50.69568,0.52653,3852,62,1177
1589245776,850,277,50.69590,0.52399,3852,62,1177
1589245784,850,278,50.69627,0.51941,3852,62,1177
1589245790,825,278,50.69650,0.51704,3852,62,1177
1589245800,825,277,50.69692,0.51285,3852,62,1177
1589245806,850,276,50.69716,0.50995,3852,64,1177
1589245812,825,280,50.69742,0.50745,3852,62,1177
1589245818,825,271,50.69758,0.50430,3852,65,1177
1589245824,825,259,50.69734,0.50133,3852,70,1177
1589245830,825,245,50.69664,0.49824,3852,73,1177
1589245836,825,231,50.69545,0.49550,3852,75,1177
1589245842,850,216,50.69385,0.49316,3852,74,1177
1589245848,825,203,50.69220,0.49164,3852,73,1177
1589245854,825,189,50.69023,0.49075,3852,72,1177
1589245860,825,180,50.68840,0.49049,3852,70,1177
1589245866,825,166,50.68643,0.49097,3852,65,1177
1589245895,850,117,50.68066,0.49817,4197,48,1177
1589245901,850,109,50.68016,0.50010,4197,45,1177
1589245910,825,100,50.67970,0.50285,4197,42,1177
1589245916,825,100,50.67947,0.50485,4197,42,1177
1589245922,825,98,50.67925,0.50671,4197,45,1177
1589245931,825,101,50.67888,0.50968,4197,44,1177
1589245937,825,100,50.67865,0.51161,4197,43,1177
1589245944,825,100,50.67838,0.51346,4197,42,1177
1589245950,825,100,50.67815,0.51539,4197,43,1177
1589245961,825,100,50.67769,0.51903,4197,42,1177
1589245968,825,100,50.67746,0.52103,4197,43,1177
1589245974,825,100,50.67723,0.52284,4197,42,1177
1589245980,825,101,50.67700,0.52483,4197,43,1177
1589245986,850,100,50.67672,0.52666,4197,43,1177
1589245992,825,100,50.67649,0.52856,4197,42,1177
1589245998,825,100,50.67625,0.53062,4197,44,1177
1589246004,825,128,50.67572,0.53261,4197,52,1177
1589246010,825,133,50.67472,0.53429,4197,58,1177
1589246018,850,133,50.67293,0.53722,4197,59,1177
1589246024,825,133,50.67183,0.53902,4197,61,1177
1589246030,825,135,50.67057,0.54115,4197,60,1177
1589246036,825,135,50.66941,0.54293,4197,57,1177
1589246043,825,135,50.66825,0.54479,4197,56,1177
1589246049,850,133,50.66725,0.54643,4197,56,1177
1589246060,825,127,50.66494,0.54998,4197,52,1177
1589246066,825,117,50.66414,0.55206,4197,49,1177
1589246072,850,109,50.66364,0.55392,4197,47,1177
1589246079,825,98,50.66327,0.55611,4197,48,1177
1589246085,850,92,50.66313,0.55813,4197,46,1177
1589246092,850,85,50.66318,0.56001,4197,42,1177
1589246098,825,78,50.66336,0.56194,4197,39,1177
1589246104,850,69,50.66369,0.56357,4197,39,1177
1589246110,825,63,50.66415,0.56505,4197,35,1177
1589246118,850,61,50.66483,0.56710,4197,35,1177
1589246124,825,62,50.66533,0.56854,4197,36,1177
1589246130,825,62,50.66583,0.56999,4197,38,1177
1589246136,850,61,50.66634,0.57143,4197,37,1177
1589246142,850,62,50.66690,0.57300,4197,36,1177
1589246148,825,60,50.66736,0.57433,4197,36,1177
1589246154,825,61,50.66787,0.57582,4197,37,1177
1589246160,850,61,50.66839,0.57723,4197,35,1177
1589246166,850,62,50.66890,0.57871,4197,36,1177
1589246172,825,61,50.66940,0.58011,4197,35,1177
1589246184,825,61,50.67032,0.58285,4197,35,1177
1589246316,825,59,50.68131,0.61405,6352,37,1177
1589246328,825,62,50.68231,0.61687,6352,37,1177
1589246340,825,59,50.68328,0.61966,6352,39,1177
1589246350,825,61,50.68417,0.62218,6352,37,1177
1589246364,825,61,50.68528,0.62553,6352,37,1177
1589246620,850,62,50.70680,0.68798,3852,38,1177
1589246627,825,62,50.70754,0.69023,3852,38,1177
1589246634,825,62,50.70799,0.69162,3852,38,1177
1589246640,825,62,50.70854,0.69310,3852,38,1177
1589246646,825,62,50.70905,0.69459,3852,36,1177
1589246652,825,60,50.70954,0.69611,3852,38,1177
1589246659,850,62,50.71010,0.69763,3852,38,1177
1589246670,825,61,50.71106,0.70053,3852,37,1177
1589246676,825,61,50.71154,0.70183,3852,37,1177
1589246682,825,61,50.71210,0.70351,3852,37,1177
1589246688,825,61,50.71257,0.70483,3852,37,1177
1589246694,825,62,50.71298,0.70609,3852,38,1177
1589246700,850,63,50.71353,0.70765,3852,38,1177
1589246708,825,62,50.71429,0.70999,3852,37,1177
1589246716,825,64,50.71491,0.71188,3852,38,1177
1589246724,825,62,50.71559,0.71396,3852,37,1177
1589246730,825,61,50.71610,0.71537,3852,37,1177
1589246736,825,61,50.71660,0.71693,3852,39,1177
1589246748,825,61,50.71773,0.72014,3852,39,1177
1589246754,825,62,50.71825,0.72161,3852,39,1177
1589246766,825,55,50.71930,0.72443,3852,37,1177
1589246772,825,56,50.71994,0.72584,3852,36,1177
1589246778,825,55,50.72049,0.72725,3852,38,1177
1589246785,825,57,50.72104,0.72851,3852,35,1177
1589246796,825,56,50.72215,0.73113,3852,36,1177
1589246802,850,56,50.72271,0.73242,3852,36,1177
1589246814,825,57,50.72378,0.73497,3852,35,1177
1589246820,825,57,50.72447,0.73660,3852,35,1177
1589246836,825,56,50.72583,0.73982,3852,34,1177
1589246846,825,55,50.72685,0.74217,3852,36,1177
1589246856,825,55,50.72783,0.74440,3852,36,1177
1589246862,850,56,50.72836,0.74566,3852,36,1177
1589246874,825,55,50.72946,0.74818,3852,33,1177
1589246886,825,55,50.73047,0.75063,3852,33,1177
1589246892,825,57,50.73116,0.75219,3852,35,1177
1589246898,825,56,50.73161,0.75333,3852,34,1177
1589246904,825,57,50.73216,0.75470,3852,35,1177
1589246910,825,57,50.73277,0.75623,3852,35,1177
1589246916,825,57,50.73340,0.75769,3852,35,1177
1589246922,825,57,50.73390,0.75902,3852,35,1177
1589246928,825,58,50.73444,0.76027,3852,36,1177
1589246940,850,55,50.73556,0.76294,3852,35,1177
1589246946,850,58,50.73601,0.76414,3852,34,1177
1589246954,850,57,50.73663,0.76561,3852,35,1177
1589246966,825,57,50.73770,0.76823,3852,35,1177
1589246972,850,57,50.73830,0.76964,3852,36,1177
1589246978,825,57,50.73889,0.77097,3852,35,1177
1589246984,850,56,50.73943,0.77240,3852,36,1177
1589246990,825,55,50.74003,0.77370,3852,37,1177
1589246996,825,56,50.74059,0.77515,3852,36,1177
1589247002,825,58,50.74115,0.77652,3852,36,1177
1589247008,825,56,50.74168,0.77780,3852,34,1177
1589247014,850,58,50.74222,0.77911,3852,36,1177
1589247020,825,57,50.74278,0.78049,3852,35,1177
1589247026,825,57,50.74338,0.78189,3852,35,1177
1589247038,825,56,50.74448,0.78463,3852,34,1177
1589247044,825,55,50.74503,0.78604,3852,36,1177
1589247050,825,56,50.74562,0.78738,3852,36,1177
1589247056,825,57,50.74613,0.78857,3852,35,1177
1589247062,825,57,50.74669,0.78995,3852,36,1177
1589247068,825,57,50.74722,0.79131,3852,35,1177
1589247074,825,57,50.74781,0.79277,3852,37,1177
1589247080,825,58,50.74836,0.79414,3852,36,1177
1589247086,825,56,50.74897,0.79552,3852,36,1177
1589247092,825,57,50.74953,0.79689,3852,36,1177
1589247098,850,57,50.75013,0.79834,3852,36,1177
1589247104,825,58,50.75066,0.79963,3852,36,1177
1589247110,825,57,50.75120,0.80104,3852,35,1177
1589247116,825,58,50.75176,0.80245,3852,36,1177
1589247122,825,57,50.75226,0.80378,3852,35,1177
1589247128,825,58,50.75281,0.80519,3852,36,1177
1589247134,825,56,50.75336,0.80653,3852,34,1177
1589247146,825,55,50.75446,0.80910,3852,36,1177
1589247152,825,59,50.75505,0.81054,3852,35,1177
1589247158,825,57,50.75565,0.81202,3852,36,1177
1589247164,825,58,50.75615,0.81336,3852,34,1177
1589247170,825,56,50.75656,0.81440,3852,34,1177
1589247176,825,58,50.75720,0.81588,3852,34,1177
1589247182,825,59,50.75771,0.81722,3852,34,1177
1589247188,825,57,50.75828,0.81863,3852,35,1177
1589247194,825,57,50.75884,0.82001,3852,36,1177
1589247200,850,56,50.75930,0.82115,3852,36,1177
1589247206,825,56,50.76000,0.82268,3852,36,1177
1589247212,825,58,50.76056,0.82405,3852,36,1177
1589247218,825,57,50.76105,0.82531,3852,35,1177
1589247224,825,58,50.76163,0.82680,3852,36,1177
1589247230,825,57,50.76224,0.82817,3852,36,1177
1589247236,825,56,50.76274,0.82939,3852,34,1177
1589247242,825,57,50.76331,0.83076,3852,35,1177
1589247248,825,57,50.76387,0.83214,3852,35,1177
1589247254,825,59,50.76434,0.83340,3852,34,1177
1589247260,825,58,50.76489,0.83474,3852,34,1177
1589247266,825,57,50.76544,0.83615,3852,35,1177
1589247272,825,58,50.76605,0.83763,3852,36,1177
1589247278,825,58,50.76647,0.83878,3852,36,1177
1589247284,825,59,50.76709,0.84031,3852,34,1177
1589247290,825,57,50.76764,0.84164,3852,35,1177
1589247296,825,59,50.76815,0.84297,3852,34,1177
1589247304,825,54,50.76875,0.84442,3852,38,1177
1589247314,825,55,50.76982,0.84709,3852,35,1177
1589247320,825,57,50.77039,0.84847,3852,35,1177
1589247326,825,56,50.77094,0.84976,3852,34,1177
1589247332,825,55,50.77148,0.85107,3852,36,1177
1589247338,825,56,50.77211,0.85251,3852,36,1177
1589247344,850,57,50.77262,0.85381,3852,37,1177
1589247350,825,59,50.77313,0.85500,3852,34,1177
1589247358,825,57,50.77374,0.85655,3852,36,1177
1589247368,825,59,50.77476,0.85915,3852,34,1177
1589247374,825,58,50.77527,0.86044,3852,36,1177
1589247380,825,59,50.77578,0.86182,3852,34,1177
1589247388,825,58,50.77638,0.86332,3852,36,1177
1589247394,825,55,50.77693,0.86465,3852,35,1177
1589247406,850,56,50.77802,0.86731,3852,36,1177
1589247412,850,55,50.77862,0.86881,3852,37,1177
1589247418,850,57,50.77922,0.87015,3852,36,1177
1589247424,825,57,50.77977,0.87156,3852,36,1177
1589247430,850,56,50.78037,0.87297,3852,38,1177
1589247436,825,57,50.78091,0.87430,3852,35,1177
1589247442,850,59,50.78142,0.87571,3852,37,1177
1589247448,825,55,50.78201,0.87713,3852,35,1177
1589247454,825,58,50.78249,0.87830,3852,36,1177
1589247460,825,56,50.78305,0.87967,3852,36,1177
1589247466,825,58,50.78366,0.88121,3852,36,1177
1589247472,825,58,50.78421,0.88262,3852,38,1177
1589247478,825,57,50.78480,0.88403,3852,37,1177
1589247484,825,58,50.78536,0.88551,3852,36,1177
1589247490,825,58,50.78589,0.88677,3852,36,1177
1589247496,850,58,50.78645,0.88819,3852,36,1177
1589247502,850,57,50.78700,0.88960,3852,36,1177
1589247508,825,55,50.78751,0.89088,3852,37,1177
1589247514,850,59,50.78810,0.89242,3852,37,1177
1589247520,825,58,50.78865,0.89383,3852,38,1177
1589247526,825,59,50.78920,0.89524,3852,35,1177
1589247532,825,57,50.78979,0.89672,3852,37,1177
1589247538,850,57,50.79039,0.89821,3852,40,1177
1589247544,825,56,50.79098,0.89969,3852,38,1177
1589247555,850,59,50.79208,0.90251,3852,37,1177
1589247562,825,57,50.79273,0.90408,3852,39,1177
1589247568,825,57,50.79328,0.90561,3852,39,1177
1589247574,825,58,50.79385,0.90698,3852,39,1177
1589247580,825,58,50.79445,0.90851,3852,38,1177
1589247586,825,59,50.79501,0.91008,3852,39,1177
1589247598,825,57,50.79613,0.91286,3852,35,1177
1589247604,850,60,50.79664,0.91431,3852,38,1177
1589247610,825,59,50.79724,0.91591,3852,41,1177
1589247616,825,59,50.79790,0.91765,3852,40,1177
1589247622,825,57,50.79845,0.91911,3852,39,1177
1589247628,825,58,50.79906,0.92056,3852,39,1177
1589247635,825,57,50.79966,0.92209,3852,36,1177
1589247646,825,57,50.80078,0.92491,3852,36,1177
1589247652,825,57,50.80138,0.92641,3852,39,1177
1589247658,825,58,50.80197,0.92790,3852,38,1177
1589247664,825,58,50.80257,0.92938,3852,39,1177
1589247670,825,58,50.80312,0.93087,3852,38,1177
1589247677,825,58,50.80371,0.93235,3852,38,1177
1589247688,825,58,50.80488,0.93536,3852,42,1177
1589247694,850,59,50.80550,0.93703,3852,39,1177
1589247700,850,60,50.80600,0.93834,3852,38,1177
1589247706,850,58,50.80660,0.93993,3852,39,1177
1589247712,825,58,50.80719,0.94148,3852,36,1177
1589247718,825,58,50.80774,0.94289,3852,38,1177
1589247724,825,58,50.80824,0.94430,3852,38,1177
1589247730,825,58,50.80888,0.94594,3852,42,1177
1589247737,850,60,50.80948,0.94750,3852,38,1177
1589247748,850,60,50.81053,0.95047,3852,38,1177
1589247754,850,59,50.81108,0.95188,3852,35,1177
1589247760,825,59,50.81163,0.95329,3852,35,1177
1589247766,850,59,50.81218,0.95470,3852,34,1177
1589247774,825,56,50.81273,0.95603,3852,36,1177
1589247790,850,55,50.81447,0.96004,3852,38,1177
1589247798,850,56,50.81512,0.96153,3852,38,1177
1589247810,850,57,50.81630,0.96442,3852,37,1177
1589247816,850,55,50.81690,0.96591,3852,38,1177
1589247822,850,56,50.81749,0.96724,3852,38,1177
1589247828,850,56,50.81809,0.96873,3852,38,1177
1589247834,850,56,50.81868,0.97014,3852,39,1177
1589247840,825,57,50.81932,0.97170,3852,39,1177
1589247852,850,57,50.82056,0.97459,3852,40,1177
1589247858,850,54,50.82115,0.97600,3852,38,1177
1589247864,825,55,50.82179,0.97741,3852,37,1177
1589247876,825,56,50.82303,0.98031,3852,39,1177
1589247882,850,54,50.82362,0.98179,3852,38,1177
1589247888,825,55,50.82426,0.98313,3852,37,1177
1589247894,850,55,50.82481,0.98454,3852,37,1177
1589247900,850,56,50.82541,0.98587,3852,38,1177
1589247906,850,56,50.82597,0.98717,3852,38,1177
1589247912,850,56,50.82664,0.98869,3852,38,1177
1589247918,850,56,50.82729,0.99018,3852,38,1177
1589247924,850,58,50.82784,0.99167,3852,38,1177
1589247930,850,57,50.82839,0.99297,3852,39,1177
1589247936,850,57,50.82907,0.99456,3852,40,1177
1589247942,825,55,50.82967,0.99604,3852,41,1177
1589247948,850,55,50.83035,0.99760,3852,41,1177
1589247954,850,56,50.83099,0.99909,3852,39,1177
1589247960,850,56,50.83163,1.00057,3852,39,1177
1589247966,850,55,50.83225,1.00197,3852,40,1177
1589247978,850,55,50.83351,1.00502,3852,38,1177
1589247984,850,55,50.83416,1.00647,3852,38,1177
1589247990,850,56,50.83476,1.00784,3852,39,1177
1589247996,850,55,50.83541,1.00944,3852,42,1177
1589248002,850,56,50.83607,1.01097,3852,39,1177
1589248008,825,57,50.83667,1.01242,3852,40,1177
1589248014,825,57,50.83733,1.01395,3852,41,1177
1589248020,850,57,50.83793,1.01547,3852,41,1177
1589248026,850,59,50.83859,1.01713,3852,43,1177
1589248038,850,62,50.83961,1.02035,3852,41,1177
1589248048,850,68,50.84029,1.02321,3852,44,1177
1589248054,850,74,50.84070,1.02514,3852,43,1177
1589248060,850,79,50.84097,1.02707,3852,45,1177
1589248068,850,83,50.84125,1.03019,3852,46,1177
1589248080,825,87,50.84143,1.03427,3852,46,1177
1589248108,850,99,50.84079,1.04370,3852,49,1177
1589248114,850,99,50.84052,1.04593,3852,48,1177
1589248122,825,100,50.84010,1.04912,3852,49,1177
1589248128,850,102,50.83989,1.05080,3852,49,1177
1589248138,850,102,50.83947,1.05408,3852,49,1177
1589248148,850,87,50.83947,1.05759,3852,43,1177
1589248158,825,68,50.84007,1.06026,3852,38,1177
1589248164,825,71,50.84052,1.06204,3852,37,1177
1589248186,850,71,50.84189,1.06797,3852,41,1177
1589248198,850,73,50.84268,1.07163,3852,37,1177
1589248204,850,73,50.84300,1.07323,3852,37,1177
1589248212,825,77,50.84345,1.07547,3852,41,1177
1589248220,850,71,50.84380,1.07750,3852,40,1177
1589248226,850,72,50.84417,1.07918,3852,39,1177
1589248234,825,84,50.84449,1.08192,3852,43,1177
1589248240,850,92,50.84454,1.08391,3852,41,1177
1589248247,850,95,50.84436,1.08594,3852,44,1177
1589248256,825,112,50.84381,1.08891,3852,49,1177
1589248262,825,122,50.84317,1.09076,3852,48,1177
1589248270,850,131,50.84180,1.09351,3852,53,1177
1589248280,850,152,50.83974,1.09581,3852,60,1177
1589248289,850,169,50.83727,1.09715,3852,67,1177
1589248320,850,217,50.82784,1.09195,3852,72,1177
1589248352,850,219,50.81982,1.07979,3852,76,1177
1589248364,850,219,50.81675,1.07574,3852,76,1177
1589248370,850,219,50.81489,1.07330,3852,76,1177
1589248376,850,221,50.81326,1.07101,3852,75,1177
1589248382,850,225,50.81163,1.06873,3852,76,1177
1589248388,850,236,50.81051,1.06651,3852,75,1177
1589248394,850,252,50.80948,1.06300,3852,72,1177
1589248400,850,265,50.80911,1.06003,3852,66,1177
1589248406,850,275,50.80911,1.05736,3852,64,1177
1589248412,850,287,50.80944,1.05454,3852,60,1177
1589248419,850,296,50.81012,1.05209,3852,55,1177
1589248428,825,311,50.81145,1.04912,3852,52,1177
1589248434,825,320,50.81242,1.04767,3852,49,1177
1589248440,850,330,50.81364,1.04645,3852,47,1177
1589248446,850,336,50.81470,1.04561,3852,47,1177
1589248464,825,350,50.81827,1.04459,3852,40,1177
1589248472,825,4,50.81996,1.04489,3852,41,1177
1589248478,825,18,50.82089,1.04530,3852,40,1177
1589248484,850,24,50.82207,1.04608,3852,40,1177
1589248490,850,32,50.82303,1.04697,3852,40,1177
1589248496,850,40,50.82399,1.04808,3852,39,1177
1589248502,850,49,50.82477,1.04927,3852,39,1177
1589248510,850,55,50.82545,1.05075,3852,41,1177
1589248516,825,62,50.82605,1.05224,3852,39,1177
1589248522,825,69,50.82655,1.05402,3852,42,1177
1589248528,850,77,50.82685,1.05576,3852,41,1177
1589248534,825,85,50.82704,1.05759,3852,42,1177
1589248540,825,91,50.82708,1.05949,3852,44,1177
1589248550,825,104,50.82671,1.06278,3852,41,1177
1589248562,825,126,50.82536,1.06720,3852,50,1177
1589248578,26450,126,50.82257,1.07124,3852,50,1177
1589248616,825,228,50.81121,1.06804,3852,74,1177
1589248624,850,245,50.80995,1.06491,3852,73,1177
1589248630,850,257,50.80925,1.06174,3852,68,1177
1589248636,825,270,50.80907,1.05870,3852,68,1177
1589248642,850,280,50.80925,1.05587,3852,63,1177
1589248648,850,292,50.80975,1.05328,3852,58,1177
1589248654,850,301,50.81049,1.05105,3852,55,1177
1589248660,825,311,50.81145,1.04912,3852,50,1177
1589248666,825,320,50.81237,1.04774,3852,46,1177
1589248672,825,325,50.81335,1.04668,3852,43,1177
1589248696,850,349,50.81809,1.04459,3852,42,1177
1589248716,825,21,50.82179,1.04585,3852,37,1177
1589248722,825,29,50.82275,1.04660,3852,36,1177
1589248728,825,37,50.82358,1.04756,3852,36,1177
1589248734,825,42,50.82440,1.04868,3852,38,1177
1589248740,850,52,50.82513,1.05001,3852,40,1177
1589248746,850,57,50.82568,1.05120,3852,41,1177
1589248752,850,66,50.82632,1.05313,3852,42,1177
1589248758,825,73,50.82674,1.05498,3852,42,1177
1589248764,825,82,50.82699,1.05675,3852,44,1177
1589248770,825,90,50.82706,1.05892,3852,44,1177
1589248776,825,96,50.82701,1.06055,3852,45,1177
1589248786,850,110,50.82646,1.06389,3852,49,1177
1589248796,825,111,50.82545,1.06697,3852,49,1177
1589248804,825,135,50.82426,1.06924,3852,53,1177
1589248816,825,153,50.82152,1.07206,3852,61,1177
1589248826,825,182,50.81859,1.07302,3852,68,1177
1589248840,825,206,50.81392,1.07146,3852,77,1177
1589248846,850,223,50.81191,1.06916,3852,76,1177
1589248852,825,236,50.81053,1.06664,3852,73,1177
1589248858,825,249,50.80962,1.06374,3852,72,1177
1589248864,850,262,50.80916,1.06049,3852,68,1177
